Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,position,Gls_p90,Ast_p90,xG_p90,xAG_p90,PrgC_p90,PrgP_p90,PrgR_p90,Tkl_p90,TklW_p90,Int_p90,Blocks_stats_defense_p90,Clr_p90,KP_p90,PPA_p90,SCA_p90,Recov_p90,Touches_p90,Carries_p90,Won_p90,ga_p90_2425,ga_p90_current,form_arrow,attack_score,press_score,buildup_score,defend_score,aerial_score,fit_highpress,fit_tikitaka,fit_counter,fit_gegenpresss,quality_score,combined_fit_highpress,combined_fit_tikitaka,combined_fit_counter,combined_fit_gegenpresss,value_m,discipline,fit_parkthebus,fit_longball,fit_highline,fit_false9,combined_fit_parkthebus,combined_fit_longball,combined_fit_highline,combined_fit_false9,name_normalized,birth_year,player_image_url,date_of_birth,player_name,player_id,market_value_current,final_value,sub_position,fit_gegenpress,fit_high_press,fit_tiki-taka,fit_counter_attack,fit_park_the_bus,fit_long_ball,fit_high_line,fit_false_9,combined_fit_gegenpress,combined_fit_high_press,combined_fit_tiki-taka,combined_fit_counter_attack,combined_fit_park_the_bus,combined_fit_long_ball,combined_fit_high_line,combined_fit_false_9,pct_Save%,pct_PSxG+/-,pct_#OPA/90,pct_AvgDist,pct_Launch%,pct_Tkl_p90,pct_Int_p90,pct_Clr_p90,pct_PrgP_p90,pct_Won_p90,pct_SCA_p90,pct_press_score,pct_KP_p90,pct_xG_p90,pct_Gls_p90,pct_PrgC_p90,pct_Sh/90,pct_Mid 3rd_stats_possession,min_conf,league_mult,raw_score,score_adjusted,stats_pct,value_pct,quality_final
1845,Obite N'Dicka,ci CIV,DF,Roma,it Serie A,24.0,1999.0,38,38,3420,38.0,0,1,1,0,0,0,2,0,1.0,1.0,0.7,1.8,0.03,0.05,29,107,5,18,5,27.8,0.47,0.13,0.0,0.0,11.2,0,0,0,1.0,1.0,0.06,-1.0,-1.0,2295,2492,92.1,42188,14137,1,0.7,0.4,0.3,8,124,3,0,107,2374,115,56,0,4,0,5,0,0,0,0,2295,32,26,17,15,0,21,66.7,7,46,30,16,33,65,150,2,33,0.87,30,0,0,3,0,0,3,0.08,2823,360,1348,1401,85,26,2823,3,0,0.0,2,66.7,1734,8749,4009,29,19,0,20,3,2065,5,2,0,0,37,23,1,0,33,26,0,0,0,134,61,49,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0,0.0263157894736842,0.0263157894736842,0.0184210526315789,0.7631578947368421,2.8157894736842106,0.131578947368421,0.8421052631578947,0.6842105263157895,0.868421052631579,1.2105263157894737,3.947368421052632,0.2105263157894736,0.0789473684210526,0.868421052631579,3.526315789473684,74.28947368421052,45.63157894736842,1.605263157894737,0.0263157894736842,0.0935550935550935,↑,0.0445556536675063,0.2854595423218868,0.2140860484721666,0.3529432413421932,0.1461201079622132,0.2914299532580346,0.1775016288007126,0.0832006291482342,0.267495608487045,0.3486,0.3439794896616899,0.298408159878761,0.2606877600177697,0.334405751753294,7.0,0.8666666666666667,0.4069645604327288,0.1575826456855126,0.392133506401662,0.0897829327023056,0.3901933325315675,0.290440566632681,0.3842609109191408,0.2633206814393983,obite ndicka,,https://img.a.transfermarkt.technology/portrait/header/371149-1757605149.jpg,1999-08-20,,371149.0,30.0,30.0,Stopper,0.4228,0.6267,0.4294,0.3231,0.7207,0.4532,0.6654,0.9921,0.2933,0.3749,0.296,0.2534,0.4125,0.3055,0.3904,0.521,,,,,,0.043,0.359,0.605,0.33,0.609,,,,,,,,,1.0,0.938,0.34859999999999997,0.32698679999999997,0.5419753086419753,0.9061728395061729,0.6876543209876544
1139,Dean Henderson,eng ENG,GK,Crystal Palace,eng Premier League,27.0,1997.0,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,0.0,0.0,0,0,0,1,0,0.0,0.03,0.0,0.0,,14.9,0,0,0,0.0,0.0,0.01,0.0,0.0,745,1216,61.3,20401,13551,0,0.2,0.1,-0.2,3,23,1,0,0,842,373,100,0,0,0,0,0,0,0,0,745,2,1,2,0,0,6,33.3,4,0,0,0,0,2,22,0,4,0.11,3,1,0,0,0,0,0,0.0,1308,1065,1303,4,1,1,1308,0,0,,0,,751,4483,2136,0,0,0,2,0,580,0,3,0,0,0,2,0,0,0,1,0,0,0,26,11,1,91.7,51.0,1.34,150.0,101.0,66.7,13.0,14.0,11.0,11.0,28.9,2.0,1.0,1.0,0.0,51.2,0.35,3.2,0.08,157.0,600.0,26.2,942.0,115.0,47.5,38.5,559.0,30.0,5.4,40.0,1.05,14.3,GK,0.0,0.0,0.0,0.0052631578947368,0.0,0.0,0.0,0.0526315789473684,0.0263157894736842,0.0,0.0,0.5789473684210527,0.0789473684210526,0.0263157894736842,0.1052631578947368,0.6842105263157895,34.421052631578945,19.76315789473684,0.2894736842105263,0.0,0.0,↓,0.0091053765874013,0.0218678852166343,0.0423333014423491,0.0182750092216129,0.0263495276653171,0.0248831056632708,0.0282718407407218,0.0130193485821705,0.0220900768300496,0.5735,0.6099532422653083,0.6113087362962887,0.6052077394328682,0.6088360307320199,20.0,0.8,0.1840199870291677,0.0163816014321128,0.1031311326647316,0.0208833701022794,0.6736079948116671,0.6065526405728451,0.6412524530658926,0.6083533480409118,dean henderson,1997.0,https://img.a.transfermarkt.technology/portrait/header/258919-1716297478.jpg,1997-03-12,Dean Henderson (258919),258919.0,20.0,20.0,Sweeper Keeper,0.3485,0.3933,0.3162,0.2891,0.291,0.3161,0.4008,0.2956,0.1535,0.1714,0.1406,0.1297,0.1305,0.1405,0.1744,0.1323,0.344,0.831,0.549,0.627,0.883,,,,,,,,,,,,,,1.0,1.0,24.709400000000006,24.709400000000006,0.8116883116883117,0.8766233766233766,0.8376623376623377
1694,Bryan Mbeumo,cm CMR,FW,Brentford,eng Premier League,24.0,1999.0,38,38,3414,37.9,20,7,27,15,5,6,3,0,12.3,7.5,8.3,15.9,0.58,0.54,130,141,351,79,34,43.0,2.08,0.9,0.19,0.44,17.9,6,5,6,12.3,7.5,0.1,7.7,7.5,872,1319,66.1,13902,4325,7,8.3,9.3,-1.3,70,63,59,19,141,1162,149,40,13,9,202,17,87,70,2,0,872,49,31,18,15,16,35,60.0,14,26,3,23,14,63,55,1,144,3.8,98,23,11,8,4,0,20,0.53,1781,62,246,567,998,168,1775,111,52,46.8,47,42.3,1077,6721,3519,130,69,75,106,47,1204,351,3,0,0,25,44,11,202,14,31,0,0,0,156,34,74,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0.5272407732864676,0.1845342706502636,0.3242530755711775,0.218804920913884,3.427065026362039,3.717047451669596,9.253075571177504,1.2917398945518457,0.8172231985940247,0.3690685413005273,0.6854130052724078,1.4499121265377857,1.8453427065026364,1.5553602811950793,3.796133567662566,4.112478031634447,46.95079086115993,28.39191564147628,0.8963093145869948,0.7117750439367312,0.5487804878048781,↓,0.4380789935597089,0.2888498073893983,0.358627706953614,0.2000988674067321,0.0815871299175341,0.2761801053074416,0.3685075130225994,0.3720706810495264,0.2148464030257657,0.6388,0.4531702331350348,0.490101196221098,0.4915264634318688,0.4286367522223645,55.0,0.8,0.2788506328845962,0.3268184165962219,0.3663169323627049,0.4555781284263284,0.4542384441658967,0.473425557650547,0.4892249639571402,0.5249294423825897,bryan mbeumo,1999.0,https://img.a.transfermarkt.technology/portrait/header/413039-1668505084.jpg,1999-08-07,Bryan Mbeumo (413039),413039.0,55.0,55.0,Inside Forward,0.4446,0.322,0.4493,0.9995,0.3516,0.439,0.4488,0.9957,0.3609,0.3119,0.3628,0.5829,0.3237,0.3587,0.3626,0.5813,,,,,,,,,,0.307,0.893,0.871,,0.44,0.8,0.84,0.302,0.987,1.0,1.0,0.7186,0.7186,0.9866666666666667,0.9244444444444444,0.9617777777777777
2269,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,30.0,1994.0,38,38,3406,37.8,1,3,4,1,0,0,2,0,2.9,2.9,1.1,4.0,0.11,0.11,30,188,2,28,3,10.7,0.74,0.08,0.04,0.33,9.2,0,0,0,2.9,2.9,0.1,-1.9,-1.9,2531,2781,91.0,49903,17211,3,1.1,0.7,1.9,11,202,9,0,188,2636,144,101,2,15,1,10,0,0,0,0,2531,39,31,19,19,1,25,64.0,9,43,26,17,27,66,179,2,42,1.11,35,2,0,5,0,0,4,0.11,3152,268,1355,1687,118,34,3152,6,4,66.7,2,33.3,1859,8924,5052,30,19,0,9,6,2254,2,2,0,0,42,16,0,1,27,31,0,0,1,135,124,55,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0264239577216676,0.0792718731650029,0.0766294773928361,0.0290663534938344,0.7927187316500294,4.967704051673517,0.0528479154433352,1.0305343511450382,0.8191426893716971,0.7134468584850265,1.136230182031709,4.729888432178509,0.2906635349383441,0.2378156194950088,1.1098062243100413,3.567234292425133,83.28831473869643,49.12213740458016,3.2765707574867884,0.1056958308866705,0.1327433628318584,↑,0.0751950453393069,0.2917909313129117,0.2731001472517249,0.3642199821159035,0.2982519535661051,0.3097814897415719,0.2174667734902368,0.1110244628740116,0.311513449576958,0.508,0.4067069903401558,0.3697811038396217,0.3272041795931316,0.4073997742743102,12.0,0.8666666666666667,0.469687253089539,0.2224391126166016,0.4108658646645216,0.1175080681525095,0.4706692956793426,0.3717700394901677,0.4471407403093356,0.3297976217045308,amir rrahmani,1994.0,https://img.a.transfermarkt.technology/portrait/header/257732-1663579350.jpg,1994-02-24,Amir Rrahmani (257732),257732.0,12.0,12.0,Ball-Playing Defender,0.4247,0.3382,0.9999,0.4667,0.3526,0.5294,0.4464,0.9976,0.3187,0.2841,0.5488,0.3355,0.2899,0.3606,0.3274,0.5479,,,,,,0.109,0.222,0.744,0.846,0.963,,,,,,,,,1.0,0.938,0.508,0.476504,0.8407407407407408,0.6962962962962963,0.7829629629629631
2305,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,32.0,1992.0,38,38,3371,37.5,29,18,47,20,9,9,1,0,25.2,18.2,14.2,32.4,1.01,1.05,154,144,488,121,50,41.3,3.23,1.33,0.17,0.4,14.5,1,9,9,25.2,18.2,0.15,3.8,1.8,892,1263,70.6,13343,3919,18,14.2,9.1,3.8,88,53,93,15,144,1227,30,7,19,3,79,23,0,0,0,0,892,21,11,7,5,9,17,47.1,9,12,0,12,9,30,5,0,169,4.51,123,2,22,14,5,3,27,0.72,1695,11,97,500,1119,356,1686,137,58,42.3,72,52.6,1149,6973,3695,154,59,126,116,67,1407,488,1,0,0,25,39,18,79,9,11,0,0,0,101,9,14,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FW,0.7742509641056067,0.4805695639276179,0.6727973894986651,0.3791159893206763,4.111539602491842,3.8445565114209432,13.028774844259864,0.5606644912488876,0.2936814001779887,0.2402847819638089,0.3203797092850786,0.1334915455354494,2.3494512014239097,2.4829427469593592,4.512014239098191,2.696529219816078,45.25363393651735,30.67635716404628,0.2402847819638089,1.2548205280332243,0.5287896592244419,↓,0.6553736039033519,0.1546376202061442,0.4387713478600389,0.0777984066071414,0.0218720763069621,0.1884126016572223,0.4469252791422538,0.5129855791508767,0.1022364308315979,0.8878,0.5632184987029888,0.6666235696970014,0.6930476897004506,0.5287480303727391,50.0,0.9333333333333332,0.2226986742822515,0.1278763630841584,0.4050563652001887,0.6394676580842333,0.5769329277530005,0.5390040032737633,0.6498760041201754,0.7436405212737932,mohamed salah,1992.0,https://img.a.transfermarkt.technology/portrait/header/148455-1727337594.jpg,1992-06-15,Mohamed Salah (148455),148455.0,50.0,50.0,Inside Forward,0.3863,0.3084,0.4563,0.9998,0.318,0.3698,0.3905,0.9941,0.3478,0.3167,0.3758,0.5932,0.3205,0.3412,0.3495,0.591,,,,,,,,,,0.062,0.947,0.453,,0.911,0.938,0.893,0.84,0.96,1.0,1.0,0.9227,0.9227,1.0,0.9133333333333333,0.9653333333333334
435,Moisés Caicedo,ec ECU,"MF,DF",Chelsea,eng Premier League,22.0,2001.0,38,38,3351,37.2,1,2,3,1,0,0,11,0,0.8,0.8,3.0,3.8,0.08,0.1,43,215,37,20,3,15.0,0.54,0.08,0.05,0.33,25.3,0,0,0,0.8,0.8,0.04,0.2,0.2,1967,2194,89.7,33834,8949,2,3.0,2.8,-1.0,30,235,34,2,215,2116,74,47,12,13,10,27,0,0,0,0,1967,114,73,44,54,16,86,62.8,32,49,10,39,49,163,60,1,98,2.63,86,0,2,0,3,7,9,0.24,2579,95,562,1570,476,15,2579,64,29,45.3,22,34.4,1409,6882,3384,43,38,2,37,25,1780,37,11,0,0,70,58,0,10,49,73,2,1,0,229,35,16,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0268576544315129,0.0537153088630259,0.0214861235452103,0.0805729632945389,1.1548791405550582,5.774395702775291,0.9937332139659802,3.06177260519248,1.960608773500448,1.316025067144136,1.316025067144136,1.611459265890779,0.8057296329453895,0.9131602506714414,2.632050134288272,6.150402864816472,69.26589077887198,37.84243509400179,0.9400179051029544,0.0805729632945389,0.1842374616171954,↑,0.1728080078949736,0.6203142727385351,0.2710924242009536,0.4402215388138119,0.0855657323875766,0.4964420828536018,0.3114514690166759,0.1680214993836316,0.4416039541696147,0.6743,0.558223138384325,0.4842268928495545,0.4268549049963369,0.5362878869107301,90.0,0.2666666666666667,0.2601323977847355,0.1954544443485238,0.5170012619559534,0.1899311569403701,0.4636992643567784,0.4378280829822937,0.5664468100252655,0.4356187680190322,moises caicedo,2001.0,https://img.a.transfermarkt.technology/portrait/header/687626-1660729724.jpg,2001-11-02,Moisés Caicedo (687626),687626.0,90.0,90.0,Inverted Fullback,0.5381,0.3879,0.9998,0.9757,0.4622,0.5018,0.5742,0.9969,0.4142,0.3541,0.5989,0.5892,0.3838,0.3997,0.4286,0.5977,,,,,,0.959,0.767,0.081,0.916,0.316,,,,,,,,,1.0,1.0,0.67425,0.67425,0.9975308641975309,0.9987654320987654,0.9980246913580247
1356,Max Kilman,eng ENG,DF,West Ham,eng Premier League,27.0,1997.0,38,38,3348,37.2,0,1,1,0,0,0,5,0,1.6,1.6,1.2,2.8,0.03,0.08,31,113,6,13,2,15.4,0.35,0.05,0.0,0.0,8.9,0,0,0,1.6,1.6,0.13,-1.6,-1.6,1697,1958,86.7,32592,10820,1,1.2,1.2,-0.2,16,109,4,0,113,1916,37,25,0,12,4,1,0,0,0,0,1697,39,24,16,20,3,27,85.2,4,58,40,18,38,77,212,6,32,0.86,28,0,2,0,0,2,5,0.13,2374,464,1317,962,113,32,2374,22,16,72.7,2,9.1,1270,5672,3185,31,14,2,17,4,1581,6,5,0,0,23,13,2,4,38,24,0,0,0,146,113,55,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0,0.0268817204301075,0.043010752688172,0.032258064516129,0.8333333333333333,3.0376344086021505,0.1612903225806451,1.0483870967741935,0.6451612903225806,1.021505376344086,1.5591397849462365,5.698924731182795,0.4301075268817204,0.1075268817204301,0.8602150537634408,3.9247311827956985,63.81720430107527,34.13978494623656,3.0376344086021505,0.0268817204301075,0.0,↓,0.0627948873930009,0.3196874907305398,0.1793484355045199,0.4439016923289878,0.2765026192445547,0.3288839401648702,0.1724501821162682,0.0870376054974566,0.3399448232586555,0.5117,0.4042784099904718,0.341704906771031,0.3075398761235063,0.4087027632279859,7.0,0.6666666666666667,0.467318407712384,0.2358111017794243,0.3678775258900048,0.1020731871960569,0.4596521970094773,0.3670492746362935,0.4198758442805257,0.3135541088029465,max kilman,,,,,,,7.0,Stopper,0.4393,0.3545,0.9928,0.8422,0.364,0.5294,0.4758,0.9559,0.3203,0.2863,0.5417,0.4814,0.2901,0.3563,0.3349,0.5269,,,,,,0.114,0.528,0.878,0.405,0.923,,,,,,,,,1.0,1.0,0.51165,0.51165,0.8938271604938272,0.5407407407407407,0.7525925925925926
1347,Milos Kerkez,hu HUN,DF,Bournemouth,eng Premier League,20.0,2003.0,38,38,3336,37.1,2,5,7,2,0,0,4,0,0.6,0.5,3.9,4.4,0.19,0.12,106,159,197,19,5,26.3,0.51,0.13,0.11,0.4,20.2,0,0,0,0.6,0.5,0.03,1.4,1.5,1346,1776,75.8,20911,6878,5,3.9,2.6,1.1,35,87,41,27,159,1466,305,18,2,3,142,279,7,5,1,0,1346,52,26,25,20,7,38,63.2,14,38,11,27,45,97,106,4,83,2.24,67,4,2,2,5,3,9,0.24,2158,112,552,900,731,69,2158,48,22,45.8,16,33.3,1094,6388,3711,106,73,16,49,22,1196,197,4,0,0,30,50,3,142,45,26,0,0,0,169,28,49,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.0539568345323741,0.1348920863309352,0.0161870503597122,0.1052158273381294,2.859712230215827,4.28956834532374,5.3147482014388485,1.4028776978417266,0.7014388489208633,1.2140287769784173,1.0251798561151078,2.859712230215827,0.9442446043165468,1.106115107913669,2.239208633093525,4.559352517985611,58.21942446043165,29.51438848920863,0.7553956834532374,0.1888489208633093,0.0952885124404446,↓,0.1883739910084841,0.3799236694990789,0.3059743753399793,0.3406515473052356,0.0687603763143331,0.353352174009106,0.2854841188723507,0.223227312528532,0.2923148156544317,0.4853,0.3998080721579733,0.3726608501032712,0.3477581275657437,0.3753931288161036,45.0,0.7333333333333334,0.3345292352635909,0.2919911392043463,0.388598076715316,0.2733280710409838,0.3922788966597673,0.3752636582360694,0.4139064332404573,0.3677984309707244,milos kerkez,2003.0,https://img.a.transfermarkt.technology/portrait/header/730861-1660762995.jpg,2003-11-07,Milos Kerkez (730861),730861.0,45.0,45.0,Wing-Back,0.466,0.3676,0.9923,0.9526,0.3857,0.446,0.5097,0.9542,0.3512,0.3118,0.5617,0.5458,0.319,0.3432,0.3686,0.5464,,,,,,0.311,0.7,0.333,0.748,0.22,,,,,,,,,1.0,1.0,0.48529999999999995,0.48529999999999995,0.8567901234567902,0.9567901234567902,0.8967901234567902
1742,Nikola Milenković,rs SRB,DF,Nott'ham Forest,eng Premier League,26.0,1997.0,37,37,3330,37.0,5,2,7,5,0,0,4,0,4.0,4.0,1.1,5.1,0.19,0.14,3,51,6,29,8,27.6,0.78,0.22,0.17,0.63,11.6,0,0,0,4.0,4.0,0.14,1.0,1.0,850,1033,82.3,17093,6325,2,1.1,0.5,0.9,9,53,2,0,51,994,32,32,0,3,0,0,0,0,0,0,850,51,29,36,13,2,34,79.4,7,41,24,17,27,78,209,1,21,0.57,16,0,0,4,0,1,3,0.08,1412,257,775,552,89,64,1412,1,1,100.0,0,0.0,547,2345,1116,3,3,2,4,2,727,6,4,0,0,20,5,2,0,27,29,0,0,0,85,101,39,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.1351351351351351,0.054054054054054,0.1081081081081081,0.0297297297297297,0.081081081081081,1.3783783783783785,0.1621621621621621,1.3783783783783785,0.7837837837837838,0.7297297297297297,1.108108108108108,5.648648648648648,0.2432432432432432,0.054054054054054,0.5675675675675675,2.2972972972972974,38.16216216216216,14.783783783783784,2.72972972972973,0.1891891891891892,0.0,↓,0.0728426443505891,0.2670373260937747,0.0584939477547207,0.3862328107189907,0.2484753984753985,0.2610872958135287,0.104507232401292,0.0500437254808383,0.2921957153454846,0.4005,0.3310226965239558,0.2683906711590612,0.2466052683908797,0.3434660643367382,35.0,0.7333333333333334,0.4512154741832275,0.203340454143335,0.2954645064413317,0.0514037342475399,0.4070739678718353,0.3079239598558783,0.344773580775077,0.2471492718975603,nikola milenkovic,1997.0,https://img.a.transfermarkt.technology/portrait/header/413507-1661166461.jpg,1997-10-12,Nikola Milenković (413507),413507.0,35.0,35.0,Stopper,0.3777,0.6039,0.3728,0.3245,0.8412,0.4668,0.4008,0.8011,0.2641,0.3545,0.2621,0.2428,0.4495,0.2997,0.2733,0.4334,,,,,,0.291,0.235,0.872,0.02,0.895,,,,,,,,,1.0,1.0,0.40054999999999996,0.40054999999999996,0.7074074074074074,0.9271604938271605,0.7953086419753086
1744,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,27.0,1997.0,37,37,3330,37.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0.0,0.0,0,0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,1107,1628,68.0,33277,23338,0,0.1,0.3,-0.1,3,61,6,0,0,1229,394,123,1,5,0,0,0,0,0,0,1107,1,0,1,0,0,3,33.3,2,0,0,0,0,1,18,4,10,0.27,7,3,0,0,0,0,0,0.0,1737,1199,1706,32,0,0,1737,0,0,,0,,1112,6083,3843,0,0,0,1,1,889,0,3,0,0,1,10,0,0,0,0,0,1,0,51,11,2,84.6,42.0,1.14,173.0,129.0,77.5,10.0,14.0,13.0,10.0,27.0,7.0,3.0,4.0,0.0,51.4,0.27,11.4,0.31,223.0,702.0,31.8,1352.0,191.0,40.0,37.6,585.0,37.0,6.3,46.0,1.24,13.7,GK,0.0,0.0,0.0,0.0027027027027027,0.0,0.0,0.0,0.027027027027027,0.0,0.0,0.0,0.4864864864864865,0.081081081081081,0.1621621621621621,0.2702702702702703,1.3783783783783785,46.94594594594594,30.054054054054053,0.2972972972972973,0.0,0.0,↓,0.017759966435199,0.0406432941370829,0.0794150095163215,0.0136112015630087,0.027061677061677,0.0402880094407084,0.053164153516137,0.0247629851208638,0.0304898667247129,0.8696,0.5979333855944653,0.6030838432246367,0.5917233758665275,0.5940141285080671,16.0,0.8,0.1810491446033615,0.0176112405509808,0.1544866550473846,0.0308827086016267,0.6542378396595265,0.5888626780385743,0.6436128438371358,0.5941712652588326,vanja milinkovic-savic,1997.0,https://img.a.transfermarkt.technology/portrait/header/257474-1730125139.jpg,1997-02-20,Vanja Milinković-Savić (257474),257474.0,16.0,16.0,Sweeper Keeper,0.3708,0.4021,0.3193,0.2891,0.2901,0.3117,0.411,0.3249,0.1711,0.1836,0.1505,0.1384,0.1388,0.1474,0.1871,0.1527,0.922,0.987,0.698,0.506,0.734,,,,,,,,,,,,,,1.0,0.938,31.4552,29.5049776,0.9935064935064936,0.7824675324675324,0.9090909090909092
706,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,30.0,1993.0,37,37,3330,37.0,3,2,5,3,0,0,6,0,2.8,2.8,3.9,6.7,0.14,0.18,50,224,163,21,6,28.6,0.57,0.16,0.14,0.5,11.4,0,0,0,2.8,2.8,0.15,0.2,0.2,1870,2236,83.6,29372,9836,2,3.9,3.9,-1.9,37,170,54,8,224,1865,357,56,2,7,63,299,0,0,0,0,1870,66,44,35,25,6,65,64.6,23,19,6,13,31,97,85,1,80,2.16,72,4,0,2,1,1,8,0.22,2541,116,681,1222,647,67,2541,31,4,12.9,19,61.3,1202,5034,2675,50,31,6,28,14,1701,163,6,0,0,46,51,5,63,31,44,0,0,0,94,45,46,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,0.081081081081081,0.054054054054054,0.0756756756756756,0.1054054054054054,1.351351351351351,6.054054054054054,4.405405405405405,1.7837837837837838,1.1891891891891893,0.8378378378378378,0.5135135135135135,2.2972972972972974,1.0,1.4594594594594594,2.1621621621621623,2.5405405405405403,68.67567567567568,32.486486486486484,1.2162162162162162,0.1351351351351351,0.0895968143354902,↓,0.2154608430091675,0.3367930655745782,0.3120209143150358,0.282863244433053,0.1107068607068607,0.3156596889802122,0.2880073231751838,0.2021948336109187,0.2667890590722676,0.5006,0.4137454932874046,0.4026845469653932,0.3683595511396872,0.3941972413242267,12.0,0.6,0.2907792648588183,0.2047949227751398,0.4203032806568278,0.2684527796328193,0.403793323638847,0.3693995868053756,0.4556029299580508,0.3948627295484475,giovanni di lorenzo,1993.0,https://img.a.transfermarkt.technology/portrait/header/169880-1730126691.jpg,1993-08-04,Giovanni Di Lorenzo (169880),169880.0,12.0,12.0,Wing-Back,0.3898,0.3468,0.9991,0.4959,0.3886,0.407,0.4151,0.9868,0.3161,0.2989,0.5598,0.3585,0.3156,0.3229,0.3262,0.5549,,,,,,0.542,0.327,0.198,0.936,0.443,,,,,,,,,1.0,0.938,0.5006,0.4695628,0.8345679012345679,0.6962962962962963,0.7792592592592593
